UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/07/17T00:00:21z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.27,0.02,17808,-76,4210643,19.81,28.44,35.15,19.37,28.37,35.15,86,86,3284.44,955.02,201.70,26.15,3.70,2.89,18.42,26.47,33.42,18.42,26.47,33.42,82,82,3298.85,904.35,166.13,22.29,10.55,1.45
2023/07/17T00:02:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.24,0.02,17808,-76,4210760,18.57,28.34,32.23,18.43,28.26,32.23,86,86,3136.98,901.87,194.38,20.87,4.15,2.00,19.05,27.00,34.04,18.89,27.00,34.04,83,83,3288.38,926.07,175.62,24.25,10.76,1.16
2023/07/17T00:04:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.29,0.02,17808,-76,4210880,19.25,27.29,33.04,18.95,27.15,33.04,84,83,3234.49,935.02,190.47,21.93,2.98,2.58,18.36,26.39,38.02,18.27,26.39,37.97,82,82,3234.97,904.95,178.14,31.32,16.75,5.63
2023/07/17T00:06:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.34,0.02,17808,-76,4211000,19.44,28.02,33.90,19.19,27.81,33.90,85,85,3295.73,954.46,208.04,22.04,3.08,1.81,19.24,27.16,33.66,19.09,27.09,33.59,83,83,3320.48,918.83,173.67,20.00,9.52,3.24
2023/07/17T00:08:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.29,0.02,17808,-76,4211120,18.98,28.05,32.02,18.86,27.93,32.02,85,85,3182.53,922.21,200.32,17.51,2.49,2.00,19.18,26.55,32.36,19.04,26.55,32.36,82,82,3295.88,914.45,166.41,17.93,8.39,2.82
2023/07/17T00:10:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.29,0.02,17808,-76,4211240,19.94,27.04,31.88,19.52,26.96,31.88,83,83,3253.27,948.75,180.63,18.38,2.81,2.65,18.22,27.16,34.64,18.22,27.16,34.60,83,83,3244.53,890.80,179.75,23.67,9.45,5.42
2023/07/17T00:12:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.26,0.02,17808,-76,4211360,19.63,28.37,35.61,19.31,28.22,35.61,86,86,3320.27,956.41,211.92,26.78,3.51,2.61,18.79,26.12,36.41,18.79,26.12,36.41,81,81,3249.27,900.23,187.27,25.57,15.07,4.75
2023/07/17T00:14:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.26,0.02,17808,-76,4211480,19.53,29.11,32.65,19.35,28.93,32.65,87,87,3275.51,947.58,206.73,19.13,2.76,1.67,18.40,27.62,35.24,18.40,27.62,35.24,84,84,3328.97,915.84,186.10,25.69,11.00,2.79
2023/07/17T00:16:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.23,0.02,17808,-76,4211600,19.25,26.77,32.68,19.00,26.70,32.68,82,82,3188.83,920.55,188.38,20.43,4.38,2.75,18.61,26.63,33.42,18.58,26.63,33.42,82,82,3302.16,899.26,176.79,21.79,8.04,3.68
2023/07/17T00:18:18z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,49,73,996.18,0.02,17808,-76,4211720,19.34,27.47,31.34,19.26,27.43,31.34,84,84,3258.34,934.02,187.98,15.02,3.36,2.23,18.57,25.78,32.07,18.52,25.78,32.07,80,80,3322.67,915.96,163.48,18.30,8.59,3.78
