UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/08/02T00:00:54z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.89,0.02,17840,-74,119434,14.04,21.54,27.06,14.04,21.54,27.06,71,71,2458.67,708.46,173.81,19.85,3.19,3.19,14.05,21.14,29.07,14.05,21.14,29.07,70,70,2482.53,703.39,146.96,17.16,10.21,5.96
2023/08/02T00:02:51z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.85,0.02,17840,-75,119551,13.49,20.89,23.98,13.49,20.89,23.98,70,70,2346.93,677.13,154.18,15.38,2.29,1.56,13.83,20.59,25.68,13.83,20.59,25.68,69,69,2393.75,669.85,128.66,15.46,5.42,2.92
2023/08/02T00:04:51z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.90,0.02,17840,-74,119671,14.37,21.94,27.35,14.37,21.94,27.35,72,72,2496.44,719.37,169.22,22.85,2.07,1.37,13.79,22.46,27.02,13.79,22.46,27.02,73,73,2486.25,692.54,144.02,18.25,4.54,2.71
2023/08/02T00:06:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.93,0.02,17672,-74,119792,14.80,22.57,27.14,14.80,22.57,27.14,74,74,2591.52,751.91,178.43,17.93,2.46,2.00,14.52,22.91,29.04,14.52,22.91,29.04,74,74,2566.39,719.91,148.35,19.59,8.15,3.41
2023/08/02T00:08:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.88,0.02,17672,-74,119912,13.70,20.42,26.09,13.70,20.42,26.09,69,69,2327.66,685.96,154.38,20.11,3.09,1.55,13.29,20.05,24.62,13.29,20.05,24.62,68,68,2291.33,643.36,124.34,15.66,6.66,2.48
2023/08/02T00:10:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.93,0.02,17840,-74,120032,14.84,22.48,27.62,14.84,22.48,27.62,73,73,2587.29,751.31,167.40,23.31,1.28,0.79,13.71,21.32,29.27,13.71,21.32,29.27,71,71,2397.38,678.07,149.43,20.25,11.36,3.71
2023/08/02T00:12:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.97,0.02,17840,-74,120152,16.20,24.45,27.64,16.20,24.45,27.64,78,78,2677.02,785.11,170.79,18.04,2.25,2.25,13.61,20.71,29.62,13.61,20.71,29.62,70,70,2379.75,670.48,147.34,21.39,12.11,3.86
2023/08/02T00:14:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.98,0.02,17840,-74,120272,16.09,23.51,28.05,16.09,23.51,28.05,76,76,2657.13,779.69,162.91,17.49,3.85,3.67,13.12,20.27,28.38,13.12,20.27,28.38,69,69,2373.05,656.52,135.89,20.86,12.29,1.82
2023/08/02T00:16:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.98,0.02,17840,-74,120392,15.18,23.32,28.04,15.18,23.32,28.04,75,75,2639.79,768.34,183.21,18.21,2.86,1.79,15.33,23.46,28.42,15.33,23.46,28.42,75,75,2658.16,737.54,153.49,18.25,7.51,2.88
2023/08/02T00:18:52z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,53,69,996.94,0.02,17840,-74,120512,14.50,21.11,25.00,14.50,21.11,25.00,70,70,2516.30,710.36,155.39,13.79,3.64,3.18,13.50,22.52,28.59,13.50,22.52,28.59,73,73,2444.25,687.07,159.73,20.54,9.11,3.21
