UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/07/18T00:00:40z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,995.11,0.02,17808,-72,2093,25.80,38.84,46.06,22.94,34.98,45.00,110,100,4349.82,1274.33,299.20,26.73,4.69,3.27,25.04,36.21,43.26,22.70,33.33,42.91,104,96,4282.68,1215.67,244.63,21.54,8.98,4.25
2023/07/18T00:02:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.14,0.02,17808,-73,2210,26.02,37.92,40.92,23.17,34.40,40.81,108,99,4309.81,1247.58,296.51,14.38,2.08,1.77,26.28,37.28,45.78,23.26,34.07,44.61,107,98,4466.44,1240.46,257.81,26.04,12.70,2.59
2023/07/18T00:04:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.15,0.02,17808,-72,2330,28.67,43.41,49.39,24.65,37.74,47.44,122,108,4754.56,1395.59,321.57,25.89,4.74,3.19,29.36,42.91,50.64,25.05,37.49,48.31,120,107,4877.40,1373.84,291.87,30.29,11.38,2.98
2023/07/18T00:06:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.26,0.02,17808,-72,2450,30.81,46.89,51.98,25.85,39.47,49.04,130,112,5060.38,1482.55,347.09,28.98,2.42,1.92,32.26,46.19,57.76,26.66,39.24,52.60,128,111,5437.81,1519.76,311.72,34.86,17.76,5.03
2023/07/18T00:08:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.32,0.02,17808,-75,2570,29.74,43.98,48.70,25.41,38.09,47.04,123,109,4821.72,1416.74,321.30,26.70,2.22,1.63,29.56,42.70,56.70,25.40,37.40,52.11,120,107,4942.84,1389.12,304.54,38.42,19.58,5.86
2023/07/18T00:10:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.34,0.02,17808,-75,2690,29.26,42.91,51.22,25.06,37.43,48.57,120,107,4759.56,1394.85,327.59,32.26,4.44,3.41,30.11,44.40,54.15,25.68,38.34,50.36,124,109,5039.60,1433.64,298.23,34.38,14.68,4.30
2023/07/18T00:12:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.37,0.02,17808,-75,2810,30.43,45.30,51.64,25.83,38.74,48.79,126,110,4939.36,1456.34,334.70,27.09,3.70,2.68,30.39,44.31,58.04,25.59,37.98,52.59,124,108,5166.00,1447.83,322.02,41.26,20.11,4.52
2023/07/18T00:14:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.30,0.02,17808,-72,2930,28.00,40.98,46.90,24.35,36.29,45.73,116,104,4587.12,1343.37,282.51,26.86,3.02,2.37,26.96,39.36,48.68,23.66,35.30,46.68,112,102,4687.98,1301.39,267.64,31.71,12.64,3.61
2023/07/18T00:16:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.38,0.02,17808,-74,3050,29.92,44.33,52.40,25.52,38.23,49.31,124,109,4808.19,1410.13,338.60,30.23,5.85,4.00,28.04,41.84,52.75,24.39,36.82,49.37,118,105,4854.53,1350.54,287.49,33.61,14.67,6.91
2023/07/18T00:18:36z,a8:48:fa:ca:a1:15,7.02,2.0+OPENLOG+15980 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,995.38,0.02,17808,-75,3170,31.13,46.43,53.58,26.26,39.36,49.96,129,112,5082.68,1488.79,343.15,31.60,4.15,3.70,31.66,47.49,62.40,26.38,39.91,55.30,132,113,5468.60,1520.58,341.49,43.85,22.68,5.13
